GO:0036002	pre-mRNA binding	10	11813	0.00023558513457800812	0.0006292077902264774	3.201205909012152	0.1749197656829607	0.7571611130940761
GO:0030374	nuclear receptor coactivator activity	14	11813	0.00045153817460784893	0.001271286998724518	2.895756394456163	0.235611857096944	0.627802857593768
GO:0032051	clathrin light chain binding	3	11813	1.3088063032111563e-05	0.0005486488553209727	3.2607055225579487	0.30504876355846083	0.5156307309758911
GO:0035276	ethanol binding	2	11813	6.544031516055781e-06	0.002838170450156885	2.5469615259540634	0.3156045540574456	0.5008567387080249
GO:0031005	filamin binding	8	11813	0.000209409008513785	0.003987351675636842	2.39931545883145	0.36949458860901396	0.43239191763303614
GO:0018455	alcohol dehydrogenase [NAD(P)+] activity	2	11813	6.544031516055781e-06	0.002838170450156885	2.5469615259540634	0.394505692571807	0.40394672569996853
GO:0016504	peptidase activator activity	9	11813	0.00027484932367434283	0.006245052790298189	2.204463886122784	0.43403116892572413	0.36247908153267006
GO:1905773	8-hydroxy-2'-deoxyguanosine DNA binding	4	11813	7.852837819266938e-05	0.014864958688086124	1.827836293425822	0.4349956331882045	0.3615151027965935
GO:0043028	cysteine-type endopeptidase regulator activity involved in apoptotic process	6	11813	0.00015705675638533876	0.011882603815290908	1.9250883826960674	0.44044851475344965	0.35610485016969123
GO:0019870	potassium channel inhibitor activity	7	11813	0.0001766888509335061	0.005673052145758091	2.246183224453822	0.45060242757735697	0.3462064728860215
GO:0043023	ribosomal large subunit binding	4	11813	7.852837819266938e-05	0.014864958688086124	1.827836293425822	0.4591620572542159	0.3380340069470706
GO:0005496	steroid binding	27	11813	0.0013938787129198814	0.013390851946417162	1.8731917916319225	0.4653321051379964	0.3322369827057898
GO:0016616	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	9	11813	0.0003272015758027891	0.01759803519137485	1.7545358181618511	0.4659289317335437	0.3316803213137129
GO:0035252	UDP-xylosyltransferase activity	3	11813	3.926418909633469e-05	0.011791329418919205	1.9284372274110853	0.46828422549421983	0.32949047150726585
GO:0016505	peptidase activator activity involved in apoptotic process	6	11813	0.00017014481941745032	0.016914995297431394	1.7717281186149827	0.4702368692685927	0.32768332269690637
GO:0004690	cyclic nucleotide-dependent protein kinase activity	4	11813	9.161644122478094e-05	0.024445965804004505	1.6117928000829427	0.4854270352509466	0.3138760398431044
GO:0004550	nucleoside diphosphate kinase activity	4	11813	7.852837819266938e-05	0.014864958688086124	1.827836293425822	0.4861715900338756	0.3132104232220385
GO:0035064	methylated histone binding	7	11813	0.00023558513457800812	0.02370899464268436	1.6250868614748546	0.48822966745675944	0.31137583405178443
GO:0050145	nucleoside monophosphate kinase activity	6	11813	0.00018323288244956188	0.02324793658419749	1.6336155877144407	0.49714818233899244	0.30351414410320116
GO:0047020	15-hydroxyprostaglandin-D dehydrogenase (NADP+) activity	2	11813	1.3088063032111563e-05	0.010787927701571519	1.9670619727599097	0.4998406501728137	0.301168427225477
GO:0008200	ion channel inhibitor activity	11	11813	0.0004253620485436258	0.020696803089703786	1.6840967322109175	0.5003227181684915	0.3007497766464529
GO:0008190	eukaryotic initiation factor 4E binding	5	11813	0.00015705675638533876	0.040528437438647404	1.3922401400247697	0.5007513603530657	0.3003778622180559
GO:0071837	HMG box domain binding	3	11813	3.926418909633469e-05	0.011791329418919205	1.9284372274110853	0.5043060889937752	0.2973057881358646
GO:0003756	protein disulfide isomerase activity	5	11813	0.00015705675638533876	0.040528437438647404	1.3922401400247697	0.5121320730883626	0.29061802492889965
GO:0008374	O-acyltransferase activity	2	11813	1.9632094548167345e-05	0.023073158489729337	1.636892950742489	0.5131470448115805	0.28975816783246905
GO:0008503	benzodiazepine receptor activity	2	11813	2.6176126064223125e-05	0.039004918851092044	1.408880621302153	0.5163508305049328	0.287055120117996
GO:0035198	miRNA binding	6	11813	0.00018977691396561766	0.02694072835690966	1.5695906670721749	0.5165187919462679	0.2869138733890735
GO:0016248	channel inhibitor activity	11	11813	0.0004253620485436258	0.020696803089703786	1.6840967322109175	0.523064659903423	0.2814446214510662
GO:0016864	intramolecular oxidoreductase activity, transposing S-S bonds	5	11813	0.00015705675638533876	0.040528437438647404	1.3922401400247697	0.5240421212997198	0.2806338040222988
GO:0003713	transcription coactivator activity	23	11813	0.0011910137359221523	0.022771685779058706	1.6426048175428376	0.5275440538815267	0.2777412676723861
GO:0001156	TFIIIC-class transcription factor complex binding	2	11813	2.6176126064223125e-05	0.039004918851092044	1.408880621302153	0.528944753200175	0.2765896864398311
GO:0016301	kinase activity	53	11813	0.003317823978640281	0.03062123683564519	1.5139772715068813	0.5320439900193352	0.2740524582447299
GO:0032036	myosin heavy chain binding	8	11813	0.0002486731976101197	0.010601124059222278	1.974648083146959	0.5358386342661442	0.2709659767231267
GO:0001025	RNA polymerase III general transcription initiation factor binding	2	11813	2.6176126064223125e-05	0.039004918851092044	1.408880621302153	0.5421683720301794	0.26586582104805795
GO:0030276	clathrin binding	12	11813	0.0005496986473486857	0.04495189113644314	1.3472520326772444	0.5433315537361388	0.264935072776761
GO:0001727	lipid kinase activity	4	11813	9.816047274083672e-05	0.030360680709206438	1.5176884954597585	0.5445334991715736	0.26397539771197376
