GO:0099513	polymeric cytoskeletal fiber	20	11813	0.0008905351600059369	0.007682699448385276	2.114486156329145	0.2919425790386405	0.5347025597123347
GO:0001772	immunological synapse	3	11813	3.226576666688177e-05	0.006952358918749853	2.157867815326817	0.2972133437765562	0.5269316962626256
GO:0005876	spindle microtubule	4	11813	5.807838000038719e-05	0.0053654479975309395	2.270394010001351	0.30583053585926356	0.5145191543288596
GO:0030426	growth cone	33	11813	0.0016713667133444758	0.006334456430097213	2.1982906466902112	0.3094834427276067	0.509362580648333
GO:0030054	cell junction	86	11813	0.005543258713370289	0.01541132495551213	1.8121600221426002	0.31003959616383225	0.508582837464739
GO:0001725	stress fiber	15	11813	0.0006582216400043881	0.01741568787501082	1.7590593673486319	0.31348238175019477	0.5037868622453259
GO:0032580	Golgi cisterna membrane	4	11813	8.389099333389261e-05	0.018436481657057975	1.7343219543623374	0.3152638363356914	0.5013258439701835
GO:0005874	microtubule	16	11813	0.0006259558733375064	0.004643421071774271	2.3331619321304253	0.3176100013093602	0.4981058304103092
GO:0031907	microbody lumen	3	11813	4.517207333363448e-05	0.017062637578477362	1.7679538338227783	0.3241901139910699	0.48920023286994935
GO:1990498	mitotic spindle microtubule	2	11813	1.2906306666752708e-05	0.010505210200503799	1.9785952533003341	0.3266165353247545	0.48596183240242424
GO:0005875	microtubule associated complex	10	11813	0.0003742828933358286	0.015324266428096828	1.8146203059681025	0.3275561949005697	0.48471418256789234
GO:0042645	mitochondrial nucleoid	4	11813	7.743784000051626e-05	0.014196987590549368	1.8478037972782644	0.3468121254262774	0.4599057269003674
GO:0032432	actin filament bundle	16	11813	0.0007163000200047753	0.015284527285213798	1.8157479884457637	0.3484872221028746	0.45781314144531
GO:0042641	actomyosin	17	11813	0.0007421126333382808	0.010270809635965276	1.9883953201249427	0.3512616895500124	0.45436921406880776
GO:0043073	germ cell nucleus	14	11813	0.0006130495666707537	0.022476080525839118	1.648279420612334	0.3660390257065228	0.4364726092901181
GO:0097517	contractile actin filament bundle	16	11813	0.0006969405600046462	0.01298043089039258	1.8867108907241097	0.36994228037618854	0.43186603071559954
GO:0099699	integral component of synaptic membrane	6	11813	0.00019359460000129063	0.029264489973248597	1.5336590404455441	0.37068353966114886	0.43099669854839645
GO:0009295	nucleoid	4	11813	7.743784000051626e-05	0.014196987590549368	1.8478037972782644	0.37348998122829874	0.4277210435289661
GO:0005887	integral component of plasma membrane	6	11813	0.00019359460000129063	0.029264489973248597	1.5336590404455441	0.3849405988788854	0.4146062823602271
GO:0001674	female germ cell nucleus	10	11813	0.000400095506669334	0.031779306503972926	1.497855584308752	0.38816152944138355	0.4109875095948363
GO:0005881	cytoplasmic microtubule	11	11813	0.0004581738866697212	0.027268513735094507	1.5643385325474632	0.38857632072509674	0.41052366820293423
GO:0045202	synapse	40	11813	0.0021037279866806917	0.004623017038020096	2.335074505976914	0.3952679567507182	0.4031083912487413
GO:0099512	supramolecular fiber	22	11813	0.0011938333666746256	0.044091746186748305	1.3556427012586825	0.3968257156807347	0.4014001918193576
GO:0016234	inclusion body	22	11813	0.0011163955266741093	0.025668800290749444	1.5905944289243146	0.3990331681561959	0.3989910036903858
GO:0035371	microtubule plus-end	6	11813	0.00019359460000129063	0.029264489973248597	1.5336590404455441	0.4003382228340408	0.39757294306144675
GO:0000803	sex chromosome	8	11813	0.0002968450533353123	0.026975254433226025	1.5690344503178986	0.4011103050505783	0.3967361802793564
GO:0005884	actin filament	4	11813	0.00010970360666739803	0.04268097286564972	1.3697656898715616	0.40546924222367237	0.3920420845827137
GO:0001741	XY body	6	11813	0.00020650090666804333	0.03807813616951323	1.419324317406933	0.40696008031167263	0.39044818967070405
GO:0099081	supramolecular polymer	22	11813	0.0011938333666746256	0.044091746186748305	1.3556427012586825	0.4075507350234573	0.3898183192695424
GO:0031594	neuromuscular junction	18	11813	0.000929254080006195	0.046893279801350385	1.3288893908522255	0.4112179921041495	0.38592789182258974
GO:0099080	supramolecular complex	37	11813	0.002219884746681466	0.039721935963894395	1.400969593058145	0.411663699989451	0.38545742687989737
GO:0005658	alpha DNA polymerase:primase complex	3	11813	6.453153333376354e-05	0.04215232716100429	1.3751784436896934	0.4118884539732419	0.38522038198383396
GO:0098945	intrinsic component of presynaptic active zone membrane	2	11813	2.5812613333505416e-05	0.03803498501216323	1.4198167505443922	0.4196117701341879	0.3771523383225298
GO:0099240	intrinsic component of synaptic membrane	10	11813	0.0004323612733362157	0.04190708169037175	1.3777125813493236	0.42153593935609235	0.37516539233544377
GO:0016235	aggresome	19	11813	0.0009679730000064532	0.03606522697259769	1.4429113302800556	0.4253209525733935	0.3712832221228767
